pl_name,hostname,default_flag,disc_year,disc_facility,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim
TOI-1260 c,TOI-1260,1,2021,Transiting Exoplanet Survey Satellite (TESS),7.49313400,0.00002000,-0.00002000,0,0.065700,0.002000,-0.002000,0,2.760,0.070,-0.070,0,13.20000,4.23000,-4.23000,0,0.000000,,,0,29.81,0.05,-0.05,0,651,18,-18,0,,4227.00,85.00,-85.00,0,0.67,0.01,-0.01,0,0.68,0.10,-0.06,0,-0.100,0.070,-0.070,0,[Fe/H],4.57,0.05,-0.05,0
TOI-1260 c,TOI-1260,0,2021,Transiting Exoplanet Survey Satellite (TESS),7.49325000,0.00015000,-0.00013000,0,0.065600,0.003900,-0.006500,0,2.820,0.150,-0.150,0,11.80000,3.40000,-3.20000,0,0.000000,,,0,28.40,6.80,-3.90,0,643,35,-23,0,K6 V,4227.00,85.00,-85.00,0,0.65,0.01,-0.01,0,0.66,0.01,-0.01,0,-0.100,0.070,-0.070,0,[Fe/H],4.57,0.05,-0.05,0
TOI-1278 b,TOI-1278,0,2021,Transiting Exoplanet Survey Satellite (TESS),14.47510623,0.00001789,-0.00001789,0,,,,,8.698,9.472,-9.472,0,,,,,,,,,6.54,,,0,408,,,0,,3841.00,157.00,-157.00,0,0.55,0.02,-0.02,0,,,,,,,,,,4.69,0.01,-0.01,0
TOI-1278 b,TOI-1278,1,2021,Transiting Exoplanet Survey Satellite (TESS),14.47567000,0.00021000,-0.00021000,0,0.095000,0.001000,-0.001000,0,12.218,2.690,-2.242,0,5879.82553,158.91420,-158.91420,0,0.013000,0.004000,-0.004000,0,,,,,,,,,M0 V,3799.00,42.00,-42.00,0,0.57,0.01,-0.01,0,0.54,0.02,-0.02,0,-0.010,0.280,-0.280,0,[Fe/H],4.68,0.10,-0.10,0
TOI-1296 b,TOI-1296,0,2021,Transiting Exoplanet Survey Satellite (TESS),3.94437280,0.00000400,-0.00000400,0,,,,,,,,,,,,,0.055000,0.061000,-0.038000,0,,,,,,,,,,5603.00,47.00,-47.00,0,1.66,0.04,-0.04,0,1.17,0.14,-0.14,0,0.440,0.040,-0.040,0,[Fe/H],4.05,0.10,-0.10,0
TOI-1296 b,TOI-1296,0,2021,Transiting Exoplanet Survey Satellite (TESS),3.94436676,0.00000097,-0.00000097,0,,,,,14.573,0.785,-0.785,0,,,,,,,,,1078.60,,,0,1462,,,0,,5494.00,125.80,-125.80,0,1.75,0.09,-0.09,0,,,,,,,,,,3.93,0.08,-0.08,0
TOI-1296 b,TOI-1296,1,2021,Transiting Exoplanet Survey Satellite (TESS),3.94437150,0.00000580,-0.00000580,0,0.049700,0.002300,-0.002800,0,13.798,0.347,-0.347,0,94.71287,12.39531,-12.39531,0,0.055000,0.061000,-0.038000,0,,,,,1562,43,-31,0,,5603.00,47.00,-47.00,0,1.66,0.04,-0.04,0,1.17,0.14,-0.14,0,0.440,0.040,-0.040,0,[Fe/H],4.05,0.10,-0.10,0
TOI-1298 b,TOI-1298,0,2021,Transiting Exoplanet Survey Satellite (TESS),4.53713613,0.00000180,-0.00000180,0,,,,,9.815,0.488,-0.488,0,,,,,,,,,732.01,,,0,1327,,,0,,5731.00,124.60,-124.60,0,1.49,0.07,-0.07,0,,,,,,,,,,4.10,0.08,-0.08,0
TOI-1298 b,TOI-1298,1,2021,Transiting Exoplanet Survey Satellite (TESS),4.53716400,0.00001200,-0.00001200,0,0.059000,0.002300,-0.002300,0,9.427,0.235,-0.235,0,113.14691,10.17051,-10.17051,0,0.032000,0.034000,-0.023000,0,,,,,1388,24,-24,0,,5889.00,43.00,-43.00,0,1.41,0.03,-0.03,0,1.44,0.10,-0.10,0,0.490,0.030,-0.030,0,[Fe/H],4.39,0.08,-0.08,0
TOI-1298 b,TOI-1298,0,2021,Transiting Exoplanet Survey Satellite (TESS),4.53714530,0.00000580,-0.00000580,0,,,,,,,,,,,,,0.032000,0.034000,-0.023000,0,,,,,,,,,,5889.00,43.00,-43.00,0,1.41,0.03,-0.03,0,1.44,0.10,-0.10,0,0.490,0.030,-0.030,0,[Fe/H],4.39,0.08,-0.08,0
TOI-1333 b,TOI-1333,0,2021,Transiting Exoplanet Survey Satellite (TESS),4.72019120,0.00000230,-0.00000230,0,,,,,15.210,0.653,-0.653,0,,,,,,,,,1112.85,,,0,1609,,,0,,6696.00,240.60,-240.60,0,1.80,0.08,-0.08,0,,,,,,,,,,4.08,0.09,-0.09,0
TOI-1333 b,TOI-1333,1,2021,Transiting Exoplanet Survey Satellite (TESS),4.72021900,0.00001100,-0.00001100,0,0.062600,0.001100,-0.001200,0,15.648,0.628,-0.605,0,753.25710,76.27920,-76.27920,0,0.073000,0.092000,-0.052000,0,,,,,1679,35,-34,0,,6274.00,97.00,-97.00,0,1.93,0.06,-0.06,0,1.46,0.08,-0.08,0,0.119,0.078,-0.077,0,[Fe/H],4.03,0.03,-0.03,0
TOI-1431 b,TOI-1431,0,2021,Transiting Exoplanet Survey Satellite (TESS),2.65023239,0.00000026,-0.00000026,0,,,,,16.737,0.536,-0.536,0,,,,,,,,,5400.88,,,0,2186,,,0,,7400.00,189.50,-189.50,0,1.94,0.06,-0.06,0,,,,,,,,,,4.11,0.08,-0.08,0
TOI-1431 b,TOI-1431,1,2021,Transiting Exoplanet Survey Satellite (TESS),2.65023700,0.00000300,-0.00000300,0,0.046000,0.002000,-0.002000,0,16.701,0.560,-0.560,0,991.62463,57.20911,-57.20911,0,0.002200,0.003000,-0.001600,0,5300.00,500.00,-470.00,0,2370,70,-70,0,Am C,7690.00,400.00,-250.00,0,1.92,0.07,-0.07,0,1.90,0.10,-0.08,0,0.090,0.030,-0.030,0,[Fe/H],4.15,0.04,-0.04,0
TOI-1444 b,TOI-1444,1,2021,Transiting Exoplanet Survey Satellite (TESS),0.47026940,0.00000440,-0.00000440,0,,,,,1.397,0.064,-0.064,0,3.87000,0.71000,-0.71000,0,0.000000,,,0,,,,,,,,,,5430.00,90.00,-90.00,0,0.91,0.02,-0.02,0,0.93,0.04,-0.04,0,0.130,0.060,-0.060,0,[Fe/H],4.49,0.03,-0.03,0
TOI-1444 b,TOI-1444,0,2021,Transiting Exoplanet Survey Satellite (TESS),0.47028007,0.00000592,-0.00000592,0,,,,,1.589,0.209,-0.209,0,,,,,,,,,5028.51,,,0,2148,,,0,,5466.00,121.49,-121.49,0,0.92,0.05,-0.05,0,,,,,,,,,,4.49,0.08,-0.08,0
TOI-1478 b,TOI-1478,0,2021,Transiting Exoplanet Survey Satellite (TESS),10.18030740,0.00000560,-0.00000560,0,,,,,,,,,,,,,0.024000,0.032000,-0.017000,0,,,,,,,,,,5597.00,83.00,-82.00,0,1.05,0.03,-0.03,0,0.95,0.06,-0.04,0,0.078,0.072,-0.066,0,[Fe/H],4.37,0.04,-0.03,0
TOI-1478 b,TOI-1478,0,2021,Transiting Exoplanet Survey Satellite (TESS),10.18020140,0.00001520,-0.00001520,0,,,,,12.342,1.694,-1.694,0,,,,,,,,,261.01,,,0,1119,,,0,,5623.00,125.60,-125.60,0,1.04,0.05,-0.05,0,,,,,,,,,,4.40,0.08,-0.08,0
TOI-1478 b,TOI-1478,1,2021,Transiting Exoplanet Survey Satellite (TESS),10.18024900,0.00001500,-0.00001500,0,0.090300,0.001800,-0.001300,0,11.882,0.448,-0.437,0,270.47333,16.52716,-14.93801,0,0.024000,0.032000,-0.017000,0,,,,,918,11,-11,0,,5597.00,83.00,-82.00,0,1.05,0.03,-0.03,0,0.95,0.06,-0.04,0,0.078,0.072,-0.066,0,[Fe/H],4.37,0.04,-0.03,0
TOI-1601 b,TOI-1601,0,2021,Transiting Exoplanet Survey Satellite (TESS),5.33155000,0.00052000,-0.00052000,0,,,,,14.610,0.794,-0.794,0,,,,,,,,,1071.42,,,0,1593,,,0,,5917.00,125.80,-125.80,0,2.22,0.12,-0.12,0,,,,,,,,,,3.78,0.08,-0.08,0
TOI-1601 b,TOI-1601,1,2021,Transiting Exoplanet Survey Satellite (TESS),5.33175100,0.00001100,-0.00001100,0,0.068640,0.000790,-0.000750,0,13.888,0.516,-0.437,0,314.65170,34.96130,-34.96130,0,0.036000,0.044000,-0.026000,0,,,,,1619,24,-23,0,,5948.00,87.00,-89.00,0,2.19,0.07,-0.06,0,1.52,0.05,-0.05,0,0.329,0.073,-0.075,0,[Fe/H],3.94,0.02,-0.03,0
TOI-1634 b,TOI-1634,0,2021,Transiting Exoplanet Survey Satellite (TESS),0.98933001,0.00010554,-0.00010554,0,,,,,1.830,1.730,-1.730,0,,,,,,,,,122.22,,,0,848,,,0,,3455.00,157.00,-157.00,0,0.47,0.01,-0.01,0,,,,,,,,,,4.77,0.01,-0.01,0
TOI-1634 b,TOI-1634,0,2021,Transiting Exoplanet Survey Satellite (TESS),0.98934300,0.00001500,-0.00001500,0,0.015450,0.000140,-0.000140,0,1.790,0.080,-0.081,0,4.91000,0.68000,-0.70000,0,0.160000,,,1,121.00,12.00,-11.00,0,924,22,-22,0,M2,3550.00,69.00,-69.00,0,0.45,0.01,-0.01,0,0.50,0.01,-0.01,0,0.230,0.070,-0.080,0,[Fe/H],4.83,0.03,-0.03,0
TOI-1634 b,TOI-1634,1,2021,Transiting Exoplanet Survey Satellite (TESS),0.98934550,0.00000600,-0.00000600,0,,,,,1.773,0.077,-0.077,0,7.57000,0.71000,-0.72000,0,0.000000,,,0,,,,,,,,,,3472.00,70.00,-70.00,0,0.45,0.02,-0.02,0,0.45,0.01,-0.01,0,0.190,0.120,-0.120,0,[Fe/H],4.79,0.03,-0.03,0
TOI-1634 b,TOI-1634,0,2021,Transiting Exoplanet Survey Satellite (TESS),0.98934360,0.00000200,-0.00000200,0,0.014900,0.000170,-0.000170,0,1.749,0.079,-0.079,0,10.14000,0.95000,-0.95000,0,0.000000,,,0,,,,,920,25,-25,0,,3472.00,70.00,-70.00,0,0.45,0.02,-0.02,0,0.45,0.01,-0.01,0,0.190,0.120,-0.120,0,[Fe/H],4.79,0.03,-0.03,0
TOI-1685 b,TOI-1685,0,2021,Transiting Exoplanet Survey Satellite (TESS),0.66914030,0.00000230,-0.00000210,0,,,,,1.700,0.070,-0.070,0,3.78000,0.63000,-0.63000,0,,,,,217.00,13.00,-13.00,0,1069,16,-16,0,M3.0 V,3434.00,51.00,-51.00,0,0.49,0.01,-0.01,0,0.49,0.02,-0.02,0,-0.130,0.160,-0.160,0,[Fe/H],4.85,0.04,-0.04,0
TOI-1685 b,TOI-1685,0,2021,Transiting Exoplanet Survey Satellite (TESS),0.66914160,0.00000190,-0.00000190,0,0.011557,0.000092,-0.000092,0,1.459,0.065,-0.065,0,3.43000,0.93000,-0.93000,0,0.000000,,,0,,,,,1052,26,-26,0,,3461.00,70.00,-70.00,0,0.46,0.01,-0.01,0,0.46,0.01,-0.01,0,0.140,0.120,-0.120,0,[Fe/H],4.78,0.03,-0.03,0
TOI-1685 b,TOI-1685,1,2021,Transiting Exoplanet Survey Satellite (TESS),0.66914060,0.00000360,-0.00000360,0,,,,,1.700,0.070,-0.070,0,3.09000,0.59000,-0.58000,0,0.000000,,,0,,,,,1069,16,-16,0,M3.0 V,3434.00,51.00,-51.00,0,0.49,0.01,-0.01,0,0.49,0.02,-0.02,0,-0.130,0.160,-0.160,0,[Fe/H],4.85,0.04,-0.04,0
TOI-1685 b,TOI-1685,0,2021,Transiting Exoplanet Survey Satellite (TESS),0.66914491,0.00000973,-0.00000973,0,,,,,1.920,0.150,-0.150,0,,,,,,,,,204.69,,,0,965,,,0,,3457.00,157.00,-157.00,0,0.46,0.01,-0.01,0,,,,,,,,,,4.77,0.01,-0.01,0
TOI-1749 b,TOI-1749,1,2021,Transiting Exoplanet Survey Satellite (TESS),2.38839000,0.00031000,-0.00066000,0,0.029100,0.000500,-0.000500,0,1.390,0.210,-0.190,0,57.00000,,,1,0.140000,,,1,,,,,831,18,-18,0,M0 V,3985.00,55.00,-55.00,0,0.55,0.03,-0.03,0,0.58,0.03,-0.03,0,-0.260,0.080,-0.080,0,[Fe/H],4.70,0.05,-0.05,0
TOI-1749 b,TOI-1749,0,2021,Transiting Exoplanet Survey Satellite (TESS),2.38890510,0.00000996,-0.00000996,0,,,,,1.340,2.026,-2.026,0,,,,,,,,,83.84,,,0,772,,,0,,3959.00,157.00,-157.00,0,0.56,0.02,-0.02,0,,,,,,,,,,4.68,0.01,-0.01,0
TOI-1749 c,TOI-1749,0,2021,Transiting Exoplanet Survey Satellite (TESS),4.48913668,0.00000823,-0.00000823,0,,,,,1.998,1.006,-1.006,0,,,,,,,,,36.15,,,0,625,,,0,,3959.00,157.00,-157.00,0,0.56,0.02,-0.02,0,,,,,,,,,,4.68,0.01,-0.01,0
TOI-1749 c,TOI-1749,1,2021,Transiting Exoplanet Survey Satellite (TESS),4.49290000,0.00380000,-0.00270000,0,0.044300,0.000800,-0.000800,0,2.120,0.120,-0.120,0,14.00000,,,1,0.019000,,,1,,,,,673,15,-15,0,M0 V,3985.00,55.00,-55.00,0,0.55,0.03,-0.03,0,0.58,0.03,-0.03,0,-0.260,0.080,-0.080,0,[Fe/H],4.70,0.05,-0.05,0
TOI-1749 d,TOI-1749,0,2021,Transiting Exoplanet Survey Satellite (TESS),9.04470385,0.00001670,-0.00001670,0,,,,,2.249,1.356,-1.356,0,,,,,,,,,14.21,,,0,495,,,0,,3959.00,157.00,-157.00,0,0.56,0.02,-0.02,0,,,,,,,,,,4.68,0.01,-0.01,0
TOI-1749 d,TOI-1749,1,2021,Transiting Exoplanet Survey Satellite (TESS),9.04970000,0.00490000,-0.00320000,0,0.070700,0.001200,-0.001200,0,2.520,0.150,-0.150,0,15.00000,,,1,0.062000,,,1,,,,,533,12,-12,0,M0 V,3985.00,55.00,-55.00,0,0.55,0.03,-0.03,0,0.58,0.03,-0.03,0,-0.260,0.080,-0.080,0,[Fe/H],4.70,0.05,-0.05,0
TOI-178 b,TOI-178,1,2021,Transiting Exoplanet Survey Satellite (TESS),1.91455800,0.00001800,-0.00001800,0,0.026070,0.000780,-0.000780,0,1.152,0.073,-0.070,0,1.50000,0.39000,-0.44000,0,,,,,,,,,1040,22,-21,0,K,4316.00,70.00,-70.00,0,0.65,0.01,-0.01,0,0.65,0.03,-0.03,0,-0.230,0.050,-0.050,0,[Fe/H],4.45,0.15,-0.15,0
TOI-178 c,TOI-178,0,2021,Transiting Exoplanet Survey Satellite (TESS),3.23842532,0.00002431,-0.00002431,0,,,,,1.515,1.690,-1.690,0,,,,,,,,,97.62,,,0,802,,,0,,4111.00,171.00,-171.00,0,0.66,0.06,-0.06,0,,,,,,,,,,4.56,0.45,-0.45,0
TOI-178 c,TOI-178,1,2021,Transiting Exoplanet Survey Satellite (TESS),3.23845000,0.00002000,-0.00001900,0,0.037000,0.001100,-0.001100,0,1.669,0.114,-0.099,0,4.77000,0.55000,-0.68000,0,,,,,,,,,873,18,-18,0,K,4316.00,70.00,-70.00,0,0.65,0.01,-0.01,0,0.65,0.03,-0.03,0,-0.230,0.050,-0.050,0,[Fe/H],4.45,0.15,-0.15,0
TOI-178 d,TOI-178,0,2021,Transiting Exoplanet Survey Satellite (TESS),6.55785130,0.00001060,-0.00001060,0,,,,,2.545,0.244,-0.244,0,,,,,,,,,24.91,,,0,622,,,0,,4111.00,171.00,-171.00,0,0.66,0.06,-0.06,0,,,,,,,,,,4.56,0.45,-0.45,0
TOI-178 d,TOI-178,1,2021,Transiting Exoplanet Survey Satellite (TESS),6.55770000,0.00001600,-0.00001600,0,0.059200,0.001800,-0.001800,0,2.572,0.075,-0.078,0,3.01000,0.80000,-1.03000,0,,,,,,,,,690,14,-14,0,K,4316.00,70.00,-70.00,0,0.65,0.01,-0.01,0,0.65,0.03,-0.03,0,-0.230,0.050,-0.050,0,[Fe/H],4.45,0.15,-0.15,0
TOI-178 e,TOI-178,1,2021,Transiting Exoplanet Survey Satellite (TESS),9.96188100,0.00004200,-0.00004200,0,0.078300,0.002300,-0.002400,0,2.207,0.088,-0.090,0,3.86000,1.25000,-0.94000,0,,,,,,,,,600,12,-12,0,K,4316.00,70.00,-70.00,0,0.65,0.01,-0.01,0,0.65,0.03,-0.03,0,-0.230,0.050,-0.050,0,[Fe/H],4.45,0.15,-0.15,0
TOI-178 e,TOI-178,0,2021,Transiting Exoplanet Survey Satellite (TESS),9.96156720,0.00003820,-0.00003820,0,,,,,2.149,0.263,-0.263,0,,,,,,,,,35.73,,,0,681,,,0,,4111.00,171.00,-171.00,0,0.66,0.06,-0.06,0,,,,,,,,,,4.56,0.45,-0.45,0
TOI-178 g,TOI-178,1,2021,Transiting Exoplanet Survey Satellite (TESS),20.70950000,0.00014000,-0.00011000,0,0.127500,0.003800,-0.003900,0,2.870,0.140,-0.130,0,3.94000,1.31000,-1.62000,0,,,,,,,,,470,10,-10,0,K,4316.00,70.00,-70.00,0,0.65,0.01,-0.01,0,0.65,0.03,-0.03,0,-0.230,0.050,-0.050,0,[Fe/H],4.45,0.15,-0.15,0
TOI-178 g,TOI-178,0,2021,Transiting Exoplanet Survey Satellite (TESS),20.70850400,0.00316500,-0.00316500,0,,,,,3.751,1.518,-1.518,0,,,,,,,,,19.50,,,0,536,,,0,,4111.00,171.00,-171.00,0,0.70,0.15,-0.15,0,,,,,,,,,,4.56,0.45,-0.45,0
TOI-1789 b,TOI-1789,0,2021,Transiting Exoplanet Survey Satellite (TESS),3.20871490,0.00001500,-0.00001500,0,,,,,12.392,0.577,-0.577,0,,,,,,,,,455.48,,,0,1287,,,0,,5971.40,110.40,-110.40,0,2.26,0.10,-0.10,0,,,,,,,,,,3.77,0.07,-0.07,0
TOI-1789 b,TOI-1789,1,2021,Transiting Exoplanet Survey Satellite (TESS),3.20866400,0.00001500,-0.00001500,0,0.048820,0.000630,-0.001600,0,16.141,2.690,-1.569,0,222.47988,50.85255,-50.85255,0,,,,,2300.00,130.00,-81.00,0,1927,27,-17,0,F,5991.00,55.00,-55.00,0,2.17,0.04,-0.03,0,1.51,0.06,-0.14,0,0.373,0.071,-0.086,0,[Fe/H],3.94,0.02,-0.04,0
TOI-1789 b,TOI-1789,0,2021,Transiting Exoplanet Survey Satellite (TESS),3.20871830,0.00000330,-0.00000330,0,,,,,,,,,,,,,,,,,,,,,,,,,F,5991.00,55.00,-55.00,0,2.17,0.04,-0.03,0,1.51,0.06,-0.14,0,0.373,0.071,-0.086,0,[Fe/H],3.94,0.02,-0.04,0
TOI-1807 b,TOI-1807,1,2021,Transiting Exoplanet Survey Satellite (TESS),0.54937200,0.00000700,-0.00000700,0,0.008120,0.000370,-0.000380,0,1.258,0.040,-0.039,0,,,,,,,,,,,,,2100,39,-40,0,,4757.00,51.00,-50.00,0,0.68,0.01,-0.01,0,0.75,0.03,-0.02,0,-0.029,0.061,-0.043,0,[Fe/H],4.65,0.02,-0.02,0
TOI-1807 b,TOI-1807,0,2021,Transiting Exoplanet Survey Satellite (TESS),0.54937000,0.00000150,-0.00000150,0,,,,,1.539,0.140,-0.140,0,,,,,,,,,1407.22,,,0,1706,,,0,,4612.99,99.67,-99.67,0,0.74,0.05,-0.05,0,,,,,,,,,,4.56,0.08,-0.08,0
TOI-1807 b,TOI-1807,0,2021,Transiting Exoplanet Survey Satellite (TESS),0.54937400,0.00001000,-0.00001300,0,0.012000,0.000300,-0.000300,0,1.370,0.090,-0.090,0,2.57000,0.50000,-0.50000,0,0.000000,,,0,,,,,,,,,,4730.00,75.00,-75.00,0,0.69,0.04,-0.04,0,0.76,0.03,-0.03,0,-0.040,0.020,-0.020,0,[Fe/H],4.55,0.05,-0.05,0
TOI-1842 b,TOI-1842,1,2021,Transiting Exoplanet Survey Satellite (TESS),9.57390000,0.00020000,-0.00010000,0,0.100100,0.000700,-0.000700,0,11.657,0.673,-0.560,0,68.01528,12.71314,-12.07748,0,,,,,,,,,,,,,,6230.00,50.00,-50.00,0,2.02,0.05,-0.05,0,1.46,0.03,-0.03,0,0.220,0.050,-0.050,0,[M/H],4.10,0.10,-0.10,0
TOI-1842 b,TOI-1842,0,2021,Transiting Exoplanet Survey Satellite (TESS),9.57395310,0.00002000,-0.00002000,0,,,,,12.496,0.586,-0.586,0,,,,,,,,,354.64,,,0,1208,,,0,,6115.00,119.06,-119.06,0,2.05,0.09,-0.09,0,,,,,,,,,,3.88,0.08,-0.08,0
TOI-201 b,TOI-201,0,2021,Transiting Exoplanet Survey Satellite (TESS),52.97814194,0.00001381,-0.00001381,0,,,,,11.447,0.547,-0.547,0,,,,,,,,,30.27,,,0,598,,,0,,6461.80,83.00,-83.00,0,1.33,0.06,-0.06,0,,,,,,,,,,4.35,0.16,-0.16,0
TOI-201 b,TOI-201,0,2021,Transiting Exoplanet Survey Satellite (TESS),52.97819700,0.00001700,-0.00001700,0,,,,,,,,,,,,,0.280000,0.060000,-0.090000,0,,,,,,,,,F6 V,6394.00,75.00,-75.00,0,1.32,0.01,-0.01,0,1.32,0.03,-0.03,0,0.240,0.036,-0.036,0,[Fe/H],4.32,0.01,-0.01,0
TOI-201 b,TOI-201,1,2021,Transiting Exoplanet Survey Satellite (TESS),52.97818000,0.00004000,-0.00004000,0,0.300000,0.020000,-0.030000,0,11.299,0.135,-0.168,0,133.48860,15.89150,-9.53490,0,0.280000,0.060000,-0.090000,0,,,,,759,37,-26,0,F6 V,6394.00,75.00,-75.00,0,1.32,0.01,-0.01,0,1.32,0.03,-0.03,0,0.240,0.036,-0.036,0,[Fe/H],4.32,0.01,-0.01,0
TOI-2076 b,TOI-2076,0,2021,Transiting Exoplanet Survey Satellite (TESS),10.35635955,0.00002079,-0.00002079,0,,,,,2.410,0.351,-0.351,0,,,,,,,,,48.12,,,0,672,,,0,,5149.60,81.70,-81.70,0,0.77,0.05,-0.05,0,,,,,,,,,,4.60,0.09,-0.09,0
TOI-2076 b,TOI-2076,1,2021,Transiting Exoplanet Survey Satellite (TESS),10.35509000,0.00020000,-0.00014000,0,0.068200,0.001300,-0.001300,0,2.518,0.036,-0.036,0,,,,,,,,,84.06,5.07,-4.78,0,797,12,-12,0,,5200.00,70.00,-70.00,0,0.77,0.01,-0.01,0,0.82,0.04,-0.04,0,-0.090,0.040,-0.040,0,[Fe/H],4.45,0.12,-0.12,0
TOI-2076 b,TOI-2076,0,2021,Transiting Exoplanet Survey Satellite (TESS),10.35566000,0.00006000,-0.00006000,0,0.063100,0.002700,-0.002700,0,2.500,0.060,-0.060,0,,,,,,,,,,,,,870,13,-13,0,K,5187.00,54.00,-53.00,0,0.76,0.02,-0.02,0,0.85,0.03,-0.03,0,-0.032,0.048,-0.047,0,[Fe/H],4.61,0.02,-0.02,0
TOI-2076 b,TOI-2076,0,2021,Transiting Exoplanet Survey Satellite (TESS),10.35548900,0.00003200,-0.00003200,0,,,,,,,,,,,,,,,,,,,,,,,,,K,5187.00,54.00,-53.00,0,0.76,0.02,-0.02,0,0.85,0.03,-0.03,0,-0.032,0.048,-0.047,0,[Fe/H],4.61,0.02,-0.02,0
TOI-2076 c,TOI-2076,1,2021,Transiting Exoplanet Survey Satellite (TESS),21.01538000,0.00084000,-0.00074000,0,0.109300,0.002100,-0.002100,0,3.497,0.043,-0.043,0,,,,,,,,,32.70,1.90,-1.90,0,630,9,-9,0,,5200.00,70.00,-70.00,0,0.77,0.01,-0.01,0,0.82,0.04,-0.04,0,-0.090,0.040,-0.040,0,[Fe/H],4.45,0.12,-0.12,0
TOI-2076 c,TOI-2076,0,2021,Transiting Exoplanet Survey Satellite (TESS),21.01530470,0.00005720,-0.00005720,0,,,,,3.782,0.242,-0.242,0,,,,,,,,,28.03,,,0,641,,,0,,5149.60,81.70,-81.70,0,0.77,0.05,-0.05,0,,,,,,,,,,4.60,0.09,-0.09,0
TOI-2076 c,TOI-2076,0,2021,Transiting Exoplanet Survey Satellite (TESS),,,,,0.088500,0.003800,-0.003800,0,3.380,0.080,-0.080,0,,,,,,,,,,,,,734,11,-11,0,K,5187.00,54.00,-53.00,0,0.76,0.02,-0.02,0,0.85,0.03,-0.03,0,-0.032,0.048,-0.047,0,[Fe/H],4.61,0.02,-0.02,0
TOI-2076 d,TOI-2076,0,2021,Transiting Exoplanet Survey Satellite (TESS),35.12574720,0.00009920,-0.00009920,0,,,,,3.170,0.208,-0.208,0,,,,,,,,,3.79,,,0,388,,,0,,5149.60,81.70,-81.70,0,0.77,0.05,-0.05,0,,,,,,,,,,4.60,0.09,-0.09,0
TOI-2076 d,TOI-2076,1,2021,Transiting Exoplanet Survey Satellite (TESS),35.12537000,0.00067000,-0.00067000,0,0.153900,0.002900,-0.002900,0,3.232,0.063,-0.063,0,,,,,,,,,16.50,1.00,-1.00,0,530,8,-8,0,,5200.00,70.00,-70.00,0,0.77,0.01,-0.01,0,0.82,0.04,-0.04,0,-0.090,0.040,-0.040,0,[Fe/H],4.45,0.12,-0.12,0
TOI-2076 d,TOI-2076,0,2021,Transiting Exoplanet Survey Satellite (TESS),,,,,0.113800,0.004800,-0.004900,0,3.160,0.080,-0.090,0,,,,,,,,,,,,,648,10,-10,0,K,5187.00,54.00,-53.00,0,0.76,0.02,-0.02,0,0.85,0.03,-0.03,0,-0.032,0.048,-0.047,0,[Fe/H],4.61,0.02,-0.02,0
TOI-2109 b,TOI-2109,0,2021,Transiting Exoplanet Survey Satellite (TESS),0.67249000,0.00002000,-0.00002000,0,,,,,15.729,0.740,-0.740,0,,,,,,,,,14429.00,,,0,3053,,,0,,6647.00,135.10,-135.10,0,1.70,0.07,-0.07,0,,,,,,,,,,4.12,0.09,-0.09,0
TOI-2109 b,TOI-2109,1,2021,Transiting Exoplanet Survey Satellite (TESS),0.67247414,0.00000003,-0.00000028,0,0.017910,0.000650,-0.000650,0,15.098,0.527,-0.527,0,1595.49860,238.37131,-238.37131,0,,,,,,,,,3646,88,-88,0,F,6540.00,160.00,-160.00,0,1.70,0.06,-0.06,0,1.45,0.07,-0.07,0,0.068,0.070,-0.062,0,[Fe/H],4.14,0.04,-0.05,0
TOI-220 b,TOI-220,0,2021,Transiting Exoplanet Survey Satellite (TESS),10.69530830,0.00001220,-0.00001220,0,,,,,2.848,0.165,-0.165,0,,,,,,,,,66.86,,,0,796,,,0,,5272.71,45.60,-45.60,0,0.88,0.05,-0.05,0,,,,,,,,,,3.99,0.07,-0.07,0
TOI-220 b,TOI-220,1,2021,Transiting Exoplanet Survey Satellite (TESS),10.69526400,0.00008600,-0.00008600,0,0.089110,0.001000,-0.001000,0,3.030,0.150,-0.150,0,13.80000,1.00000,-1.00000,0,0.032000,0.038000,-0.023000,0,,,,,805,21,-21,0,K0 V,5298.00,65.00,-65.00,0,0.86,0.03,-0.03,0,0.82,0.03,-0.03,0,-0.217,0.044,-0.044,0,[Fe/H],4.37,0.11,-0.11,0
